Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
386084,Sweet 20,Em Là Bà Nội Của Anh,vi,"Bà Đại, một bà ngoại 70 tuổi chợt phát hiện mình đã biến thành con người 20 tuổi của mình. Phong cách và cách cư xử lỗi thời của cô gây ra một số rắc rối, nhưng tình yêu có thể là vấn đề lớn nhất.",3810429.0,1100000.0,127,2015-12-11,6.9,530,['Comedy'],"['HKFilm', 'CJ Entertainment']",['Vietnam'],['Tiếng Việt'],Phan Gia Nhat Linh,"['Hong-Anh', 'Vi Van Hua', 'Ngo Kien Huy']"
603,The Matrix,The Matrix,en,"Lấy bối cảnh thế kỷ 22, The Matrix kể câu chuyện về một hacker máy tính gia nhập một nhóm nổi dậy ngầm chống lại các máy tính rộng lớn và mạnh mẽ hiện đang thống trị trái đất.",463517383.0,63000000.0,136,1999-03-31,8.214,24661,"['Action', 'Science Fiction']","['Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures', 'Warner Bros. Pictures']",['United States of America'],['Tiếng Anh'],,
1946,eXistenZ,eXistenZ,en,Một nhà thiết kế trò chơi đang chạy trốn khỏi những sát thủ phải chơi tác phẩm thực tế ảo mới nhất của mình với một thực tập sinh tiếp thị để xác định xem trò chơi có bị hỏng hay không.,2856712.0,15000000.0,97,1999-04-14,6.8,1807,"['Action', 'Thriller', 'Science Fiction']","['Alliance Atlantis', 'Natural Nylon Entertainment', 'Serendipity Point Films', 'Téléfilm Canada', 'The Movie Network', 'Existence Productions', 'Dimension Films', 'Screenventures XXIV Productions']","['Canada', 'United Kingdom', 'United States of America']",['Tiếng Anh'],,
37135,Tarzan,Tarzan,en,"Tarzan là một cậu bé mồ côi được nuôi dưỡng bởi một con vượn tên Kala từ khi còn nhỏ. Anh tin rằng đây là gia đình của mình, nhưng trong một chuyến thám hiểm, Jane Porter đã được Tarzan cứu. Sau đó anh ta phát hiện ra rằng mình là con người. Bây giờ Tarzan phải đưa ra quyết định xem mình nên thuộc về gia đình nào...",448200000.0,130000000.0,88,1999-06-18,7.406,6469,"['Family', 'Adventure', 'Animation', 'Drama']","['Walt Disney Pictures', 'Edgar Rice Burroughs Inc.', 'Walt Disney Feature Animation']",['United States of America'],['Tiếng Anh'],,
31180892,Gap Lai Chi Bau,Gặp Lại Chị Bầu,vi,"Một bộ phim tình cảm gia đình đầy ắp tiếng cười dịp Tết Giáp Thìn. “Gặp Lại Chị Bầu” xoay quanh Phúc, một thanh viên trẻ với đam mê diễn xuất nhưng phải trải qua cuộc sống muôn vàn khó khăn. Anh tình cờ lưu lạc đến xóm trọ của bà Lê và cùng những người bạn ở đây trải qua những ngày tháng thanh xuân đáng nhớ nhất cuộc đời.",3749297.0,0.0,114,2024-02-02,5.9,15,"['Comedy', 'Romance']",[],['Vietnam'],['Tiếng Việt'],Nhat Trung,"['Le Giang', 'Quoc Khanh', 'Dieu Nhi', 'Anh Tu', 'Ngoc Phuoc']"
1359,American Psycho,American Psycho,en,Một giám đốc điều hành ngân hàng đầu tư giàu có ở New York che giấu cái tôi tâm thần thay thế của mình với đồng nghiệp và bạn bè khi anh ta ngày càng lún sâu vào những tưởng tượng phi logic và vô cớ của mình.,34300000.0,7000000.0,102,2000-04-13,7.403,10339,"['Thriller', 'Drama', 'Crime']","['Lionsgate', 'Pressman Film', 'Muse Productions', 'Am Psycho Productions']","['Canada', 'United States of America']","['Tiếng Anh', 'Tiếng Tây Ban Nha', 'Hong Kong']",,
937313,Naked Truth,Bẫy Ngọt Ngào,vi,"Một câu chuyện sâu sắc, khéo léo cân bằng giữa sự nhẹ nhàng và hấp dẫn, Bảy Ngọc Ngao (Sự thật trần trụi) xoay quanh bốn người bạn thời thơ ấu từng điên cuồng quyết tâm thoát khỏi cuộc sống độc thân. Sau nhiều năm xa cách, họ vui vẻ đoàn tụ để kỷ niệm 3 năm ngày cưới của người kế vị duy nhất của nhóm đi tìm hạnh phúc hôn nhân. Cuộc hội ngộ của họ có một bước ngoặt đáng kinh ngạc khi từng lớp một, những cuộc đời bị che giấu được tiết lộ, nhốt mỗi nhân vật trong một mạng lưới bí mật nguy hiểm rối rắm có nguy cơ đẩy các mối quan hệ bấp bênh đến bờ vực. Bảy Ngọt Ngao (Sự thật trần trụi) kể về sức mạnh của tình bạn lâu năm, bóng tối tiềm ẩn của nạn bạo hành gia đình và sức mạnh giải phóng cá nhân. Đạo diễn Đinh Hà Uyên Thư. Được sản xuất bởi Live On. Phát hành tại Mỹ bởi 3388 Films.",3628553.0,786936.0,92,2022-02-11,4.8,130,"['Drama', 'Thriller']","['CJ HK Entertainment', 'LiveOn']",['Vietnam'],['Tiếng Việt'],Ha Uyen Thu Dinh,"['Bao Anh', 'Minh Hang', 'Thuan Nguyen']"
545765,Face Off 3: Imperfect Trio,Lật Mặt 3: Ba Chàng Khuyết,vi,"Bị bỏ rơi khi còn nhỏ, ba người bạn khuyết tật nổi tiếng trên truyền hình — dẫn họ vào cuộc phiêu lưu tìm kiếm người mẹ đã bỏ rơi một trong số họ.",3584465.0,669159.0,102,2018-04-17,6.0,73,"['Comedy', 'Adventure']",[],['Vietnam'],['Tiếng Việt'],Ly Hai,"['Huy Khanh', 'Song Luan', 'Pornnappan Pornpenpipat']"
4327,Charlie's Angels,Charlie's Angels,en,"Bộ ba chống tội phạm quyến rũ là bậc thầy cải trang, gián điệp và võ thuật đã trở lại! Khi một kẻ chủ mưu quỷ quyệt lôi kéo họ vào một âm mưu phá hủy sự riêng tư cá nhân, các Thiên thần, được hỗ trợ bởi người bạn đồng hành trung thành Bosley, đã lên đường hạ bệ những kẻ xấu. Nhưng khi một bí mật khủng khiếp được tiết lộ, nó khiến các Thiên thần trở thành mục tiêu ám sát.",264100000.0,92000000.0,98,2000-11-02,5.829,3977,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['Columbia Pictures', 'Tall Trees Productions', 'Flower Films', 'Leonard Goldberg Productions']",['United States of America'],"['Tiếng Anh', 'Tiếng Đức', 'Tiếng Phần Lan', 'Tiếng Nhật', 'Hong Kong']",,
571208,My Mr. Wife,Chàng Vợ Của Em,vi,"Một phụ nữ trẻ, đầy tham vọng làm việc trong thế giới của đàn ông cần một người bạn đời có thể sắp xếp và ngăn nắp cuộc sống của cô ấy. Thật bất ngờ, một người lạ ở công viên lại có thể là người đàn ông hoàn hảo dành cho cô.",3423850.0,0.0,0,2018-08-24,7.2,310,"['Comedy', 'Family']",[],['Vietnam'],['Tiếng Việt'],Charlie Nguyen,"['Phuong Anh Dao', 'Thai Hoa', 'Vi Van Hua']"
39939,Super Troopers,Super Troopers,en,"Năm người lính bang Vermont buồn chán, đôi khi cao hứng và luôn làm việc kém hiệu quả phải chứng minh giá trị của mình với thống đốc nếu không sẽ mất việc. Sau khi tình cờ gặp một đường dây ma túy, họ lên kế hoạch phá hoại nhưng lực lượng cảnh sát đối thủ đã ra tay cướp lấy vinh quang.",23182223.0,3000000.0,103,2001-02-15,6.6,1030,"['Comedy', 'Crime', 'Mystery']","['Fox Searchlight Pictures', 'Broken Lizard Industries', 'Jersey Shore', 'Cataland Films', 'Árpád Productions']",['United States of America'],['Tiếng Anh'],,
9398,Zoolander,Zoolander,en,"Dọn đường cho Derek Zoolander, người mẫu nam ba lần của năm của VH1. Mặt anh xịu xuống khi Hansel theo phong cách hippie sang trọng lao vào cướp giải thưởng năm nay. Bậc thầy thời trang độc ác Mugatu chớp lấy cơ hội để biến Derek thành một cỗ máy giết người. Đó là một âm mưu được dàn dựng khéo léo và chỉ với sự giúp đỡ của Hansel cùng một số phụ kiện được lựa chọn kỹ càng như Matilda, Derek mới có thể mang lại thế giới an toàn cho người mẫu nam ở khắp mọi nơi.",60800000.0,28000000.0,90,2001-09-28,6.205,4243,['Comedy'],"['Paramount', 'Village Roadshow Pictures', 'VH1', 'NPV Entertainment', 'Scott Rudin Productions', 'Red Hour', 'MFP Munich Film Partners GmbH & Company I. Produktions KG', 'VH1 Productions', 'Scott Rudin']","['Australia', 'Germany', 'United States of America']",['Tiếng Anh'],,
585,"Monsters, Inc.","Monsters, Inc.",en,"Sulley đáng yêu và người bạn đồng hành khôn ngoan Mike Wazowski là đội hù dọa hàng đầu tại Monsters, Inc., nhà máy xử lý tiếng hét ở Monstropolis. Khi một cô bé tên Boo lạc vào thế giới của họ, lũ quái vật mới là kẻ sợ hãi ngớ ngẩn, Sulley và Mike phải giữ cô ấy khuất tầm mắt và đưa cô ấy trở về nhà.",579700000.0,115000000.0,92,2001-11-01,7.843,17764,"['Animation', 'Comedy', 'Family']",['Pixar'],['United States of America'],['Tiếng Anh'],,
504824,Face Off: The Studio,Lật Mặt 2: Phim Trường,vi,A movie of Ly Hai Director (Vietnamese),3373614.0,472347.0,90,2016-04-29,4.4,76,['Action'],['Ly Hai Production'],['Vietnam'],['Tiếng Việt'],Ly Hai,"['Hua Minh Dat', 'Ly Hai', 'Vo Dinh Hieu']"
519014,Go-Go Sisters,Tháng năm rực rỡ,vi,Hai câu chuyện song song về những cô gái tuổi teen đầy tham vọng và những người phụ nữ trung niên từng nếm trải vị cay ngọt của cuộc đời. Bản làm lại của phim Hàn Quốc Sunny (2011).,3345141.0,0.0,118,2018-03-09,7.2,479,"['Drama', 'Comedy']","['CJ HK Entertainment', 'HK Film', 'CJ Entertainment']",['Vietnam'],['Tiếng Việt'],Quang Dung Nguyen,"['Hong-Anh', 'Hoang Yen Chibi', 'Thanh Hang']"
361996,Yellow Flowers On the Green Grass,Tôi Thấy Hoa Vàng Trên Cỏ Xanh,vi,"Sau hành động bạo lực khiến anh trai Tường bị liệt, Thiệu phát hiện ra ý nghĩa thực sự của tình anh em.",3293667.0,1100000.0,103,2015-10-02,7.4,1500,['Drama'],['Galaxy Studio'],['Vietnam'],['Tiếng Việt'],Victor Vu,"['Thinh Vinh', 'Khang Trong', 'Lam Thanh My']"
423,The Pianist,The Pianist,en,"Câu chuyện có thật về trải nghiệm của nghệ sĩ piano Władysław Szpilman ở Warsaw trong thời kỳ Đức Quốc xã chiếm đóng. Khi những người Do Thái trong thành phố thấy mình bị buộc phải vào một khu ổ chuột, Szpilman tìm việc làm trong một quán cà phê; và khi gia đình ông bị trục xuất vào năm 1942, ông ở lại, làm công nhân một thời gian, và cuối cùng phải trốn trong đống đổ nát của thành phố bị chiến tranh tàn phá.",192700000.0,35000000.0,150,2002-09-17,8.381,8762,"['Drama', 'War']","['Canal+ Polska', 'Bac Films', 'Heritage Films', 'Studio Babelsberg', 'Agencja Produkcji Filmowej', 'FFF Bayern', 'Filmboard Berlin-Brandenburg (FBB)', 'R.P. Productions', 'StudioCanal', 'Canal+', 'TVP', 'Runteam', 'FFA']","['France', 'Germany', 'Poland', 'United Kingdom']","['Tiếng Anh', 'Tiếng Đức', 'Tiếng Ba Lan', 'Tiếng Nga']",,
4108,The Transporter,The Transporter,en,"Cựu sĩ quan Lực lượng Đặc biệt Frank Martin sẽ giao bất cứ thứ gì cho bất kỳ ai với mức giá phù hợp và chính sách không thắc mắc của anh ấy khiến anh ấy có nhu cầu cao. Nhưng khi anh nhận ra lô hàng mới nhất của mình vẫn còn sống, một chuỗi sự kiện nguy hiểm bắt đầu diễn ra. Lai bị trói và bịt miệng đang được một doanh nhân người Mỹ mờ ám đưa lậu sang Pháp, và Frank cố gắng cứu cô khi các hoạt động bất hợp pháp của anh ta bị thám tử người Pháp phát hiện.",43900000.0,21000000.0,92,2002-10-02,6.7,5088,"['Action', 'Crime', 'Thriller']","['TF1 Films Production', 'EuropaCorp', 'Current Entertainment', 'Canal+']","['United States of America', 'France']","['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Trung']",,
565,The Ring,The Ring,en,Rachel Keller là một nhà báo đang điều tra một đoạn băng video có thể đã giết chết bốn thiếu niên. Có một truyền thuyết đô thị về cuốn băng này: người xem sẽ chết bảy ngày sau khi xem nó. Rachel theo dõi đoạn video... và xem nó. Bây giờ cô chỉ có bảy ngày để làm sáng tỏ bí ẩn về Chiếc nhẫn để có thể cứu mình và con trai mình.,249348933.0,48000000.0,115,2002-10-18,6.7,5895,"['Horror', 'Mystery']","['DreamWorks Pictures', 'BenderSpink', 'Parkes/MacDonald Productions']",['United States of America'],['Tiếng Anh'],,
9645,Ghost Ship,Ghost Ship,en,"Sau khi phát hiện một con tàu chở khách mất tích kể từ năm 1962 trôi dạt trên biển Bering, những người trục vớt khẳng định con tàu này là của họ. Khi họ bắt đầu kéo con tàu ma về phía bến cảng, một loạt sự việc kỳ quái xảy ra và cả nhóm bị mắc kẹt bên trong con tàu mà họ sớm biết được là nơi sinh sống của một sinh vật ma quỷ.",71142361.0,35000000.0,91,2002-10-25,5.946,2260,"['Horror', 'Mystery', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Dark Castle Entertainment', 'Ghost Ship Films Pty. Ltd.', 'Warner Bros. Pictures']","['Australia', 'United States of America']","['Tiếng Anh', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",,
364809,Little Teo,Tèo Em,vi,Bộ phim hài đường phố không khuyến khích khán giả dưới 16 tuổi kể về Ti Anh (Johnny Trí Nguyễn thủ vai) và Tèo Em (Thái Hoà thủ vai) – hai anh em cùng cha khác mẹ với tính cách trái ngược nhau. Phim kể về chuyến phiêu lưu của họ khi đến thị trấn Sa Đéc để cứu vãn mối tình của Ti Anh.,3148368.0,393546.0,99,2013-12-20,6.6,316,['Comedy'],[],['Vietnam'],['Tiếng Việt'],Charlie Nguyen,"['Thai Hoa', 'Johnny Tri Nguyen', 'Ninh Duong Lan Ngoc']"
1075228,Chuyện Xóm Tui: Con Nhót Mót Chồng,Chuyện Xóm Tui: Con Nhót Mót Chồng,vi,"Lấy cảm hứng từ web drama Chuyện Xóm Tui, phiên bản điện ảnh sẽ mang một màu sắc hoàn toàn khác: hài hước hơn, gần gũi và nhiều cảm xúc hơn Bộ phim là câu chuyện của Nhót – người phụ nữ “chưa kịp già” đã sắp bị mãn kinh, vội vàng đi tìm chồng. Nhưng sâu thẳm trong cô, là khao khát muốn có một đứa con và luôn muốn hàn gắn với người cha suốt ngày say xỉn của mình.",3088496.0,0.0,112,2023-04-28,6.5,33,"['Comedy', 'Drama']","['Thu Trang Entertainment', 'Galaxy Studio', 'Galaxy Play']",['Vietnam'],['Tiếng Việt'],Ngoc Dang Vu,"['Thai Hoa', 'Thu Trang', 'Tien Luat', 'Hong Van', 'Vinh Rau']"
405886,Face Off,Lật Mặt,vi,"Sau khi khai quật được những viên kim cương ở vùng hoang dã, một người đàn ông bị một băng đảng giết người săn lùng và phải chạy trốn chúng nhờ sự giúp đỡ của một người bạn mới quen.",3036252.0,393623.0,95,2015-03-11,5.5,79,['Comedy'],['Ly Hai Production'],['Vietnam'],['Tiếng Việt'],Ly Hai,"['Truong Giang', 'Nam Thu', 'Kim Xuan', 'Cat Phuong']"
637536,Sister Sister,Chị Chị Em Em,vi,"Đây là bộ phim tâm lý khám phá câu chuyện tình yêu xoay quanh hai người đẹp Thiên Kim và Bảo Nhi. Đối mặt trong một trò chơi chỉ có một người chiến thắng, khi hạnh phúc của ngôi nhà nhỏ sắp bị giông bão cuốn đi, ai sẽ quyết liệt đấu tranh cho điều mình mong muốn và ai sẽ cam chịu giữ bình yên?",2978284.0,0.0,104,2019-12-20,5.7,324,"['Thriller', 'Drama', 'Romance']","['Muse Films', 'Happy Canvas']",['Vietnam'],['Tiếng Việt'],Kathy Uyen,"['Thanh Hang', 'Trang Le', 'Truong Thanh Long']"
27874,A Wrinkle in Time,A Wrinkle in Time,en,Meg và Charles Wallace được Calvin và ba người phụ nữ thú vị hỗ trợ trong việc tìm kiếm người cha đã biến mất trong một thí nghiệm của chính phủ. Chuyến du hành của họ đưa họ đi khắp vũ trụ đến một nơi không giống bất kỳ nơi nào khác.,0.0,0.0,128,2003-04-25,6.2,44,"['Drama', 'Science Fiction', 'Family', 'TV Movie']","['BLT Productions', 'Walt Disney Television']",['Canada'],['Tiếng Anh'],,
12,Finding Nemo,Finding Nemo,en,"Nemo, một chú cá hề trẻ thích phiêu lưu, bất ngờ bị đưa từ nhà ở Rạn san hô Great Barrier đến bể cá của văn phòng nha sĩ. Người cha hay lo lắng Marlin và chú cá Dory thân thiện nhưng hay quên phải đưa Nemo về nhà -- gặp gỡ những con cá mập ăn chay, những chú rùa lướt sóng, sứa thôi miên, hải âu đói khát, v.v. trên đường đi.",940335536.0,94000000.0,100,2003-05-30,7.824,18595,"['Animation', 'Family']",['Pixar'],['United States of America'],['Tiếng Anh'],,
948190,Extremely Easy Job,Nghề Siêu Dễ,vi,"Ông Thái là một sĩ quan công an đã nghỉ hưu. Hàng ngày, anh vẫn đi truy lùng những tên tội phạm lặt vặt. Hoàng - trùm ma túy mới ra tù mở văn phòng kinh doanh bất động sản. Ông Thái nghi ngờ và quyết định âm thầm điều tra.",2956808.0,0.0,113,2022-04-29,5.3,91,['Comedy'],"['CJ HK Entertainment', 'Thu Trang Entertainment']",['Vietnam'],['Tiếng Việt'],Vo Thanh Hoa,"['Vi Van Hua', 'Tien Luat', 'Thu Trang']"
380375,49 Ngày,49 Ngày,vi,"Bộ phim '49 Days' xoay quanh anh chàng mồ côi trẻ Dong, lớn lên bị bạn gái khắc nghiệt bỏ rơi, tài sản bị trộm cho đến khi trong túi không còn một xu dính túi... và anh quyết định phạm tội. tự sát nhưng không thành công. Sống dở chết dở nhưng vẫn bị ba hồn ma “mượn xác” đi theo để mua vui.",2904527.0,0.0,98,2015-08-30,5.0,42,"['Romance', 'Comedy']",[],['Vietnam'],['Tiếng Việt'],Nhat Trung,"['Truong Giang', 'Nha Phuong', 'Viet Anh']"
